intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT04340,ORD018767,M068,premium_courier,delhivery,system,0.8255,rto,2026-01-02 14:05:29,2026-01-03 05:05:29
INT04341,ORD005784,M104,verification,delhivery,system,0.8081,successful_delivery,2026-02-24 22:44:58,2026-02-27 06:44:58
INT04342,ORD040768,M049,merchant_confirmation,merchant,system,0.6381,successful_delivery,2025-11-08 11:55:13,2025-11-09 20:55:13
INT04343,ORD012257,M008,express_upgrade,delhivery,system,0.5817,successful_delivery,2025-10-28 19:13:58,2025-10-29 22:13:58
INT04344,ORD036147,M009,merchant_confirmation,merchant,merchant,0.8323,rto,2025-11-03 18:01:20,2025-11-05 07:01:20
INT04345,ORD001916,M050,cod_to_prepaid,merchant,system,0.6966,rto,2026-01-08 13:43:59,2026-01-08 23:43:59
INT04346,ORD039844,M014,premium_courier,delhivery,system,0.6960,successful_delivery,2025-10-01 08:51:58,2025-10-01 20:51:58
INT04347,ORD046435,M012,merchant_confirmation,merchant,system,0.6855,successful_delivery,2025-12-24 13:34:55,2025-12-26 03:34:55
INT04348,ORD041572,M088,cod_to_prepaid_outreach,delhivery,system,0.6754,successful_delivery,2026-02-20 14:14:30,2026-02-22 09:14:30
INT04349,ORD041162,M019,express_upgrade,delhivery,system,0.9467,successful_delivery,2026-02-11 07:02:05,2026-02-11 20:02:05
INT04350,ORD020394,M008,premium_courier,delhivery,system,0.4448,successful_delivery,2026-01-29 23:37:24,2026-01-31 14:37:24
INT04351,ORD008513,M047,premium_courier,delhivery,system,0.9392,pending,2025-12-06 15:37:25,
INT04352,ORD042610,M096,premium_courier,delhivery,system,0.8979,successful_delivery,2025-12-25 18:03:17,2025-12-27 13:03:17
INT04353,ORD024266,M040,premium_courier,delhivery,system,0.7978,successful_delivery,2025-12-06 20:26:03,2025-12-09 17:26:03
INT04354,ORD000420,M102,merchant_confirmation,merchant,merchant,0.6806,successful_delivery,2025-10-31 21:56:49,2025-11-02 20:56:49
INT04355,ORD015741,M091,premium_courier,delhivery,system,0.6805,pending,2025-10-20 14:58:00,
INT04356,ORD021061,M101,premium_courier,delhivery,system,0.6727,rto,2026-03-22 20:45:51,2026-03-24 19:45:51
INT04357,ORD014349,M022,merchant_confirmation,merchant,merchant,0.6358,successful_delivery,2026-02-27 08:55:55,2026-02-27 14:55:55
INT04358,ORD043433,M015,premium_courier,delhivery,system,0.7592,successful_delivery,2025-12-11 20:35:52,2025-12-13 10:35:52
INT04359,ORD045347,M050,cod_to_prepaid,merchant,merchant,0.6302,successful_delivery,2025-11-28 01:00:22,2025-11-30 05:00:22
INT04360,ORD027163,M018,cod_to_prepaid,merchant,merchant,0.7902,rto,2026-02-06 23:04:56,2026-02-09 06:04:56
INT04361,ORD039968,M044,merchant_confirmation,merchant,system,0.6010,successful_delivery,2026-01-04 19:49:23,2026-01-06 14:49:23
INT04362,ORD028256,M030,merchant_confirmation,merchant,system,0.5678,pending,2025-10-17 14:48:38,
INT04363,ORD006628,M075,merchant_confirmation,merchant,merchant,0.7778,rto,2026-02-09 12:43:24,2026-02-11 02:43:24
INT04364,ORD027752,M034,merchant_confirmation,merchant,system,0.3331,successful_delivery,2026-01-10 08:11:56,2026-01-11 20:11:56
INT04365,ORD043124,M100,address_enrichment_outreach,delhivery,system,0.7482,rto,2026-02-04 08:30:00,2026-02-06 02:30:00
INT04366,ORD047005,M101,merchant_confirmation,merchant,merchant,0.7089,successful_delivery,2026-03-30 18:03:59,2026-04-01 06:03:59
INT04367,ORD039488,M101,cod_to_prepaid,merchant,merchant,0.5781,successful_delivery,2026-02-20 14:07:43,2026-02-21 11:07:43
INT04368,ORD009561,M058,express_upgrade,delhivery,system,0.8674,successful_delivery,2026-03-15 02:01:06,2026-03-15 11:01:06
INT04369,ORD014976,M051,verification,delhivery,system,0.5878,successful_delivery,2026-03-12 20:50:07,2026-03-13 21:50:07
INT04370,ORD006848,M031,merchant_confirmation,merchant,system,0.8258,successful_delivery,2025-10-12 11:55:07,2025-10-14 20:55:07
INT04371,ORD044476,M118,verification,delhivery,system,0.4382,successful_delivery,2025-10-16 20:31:03,2025-10-18 20:31:03
INT04372,ORD029531,M014,address_enrichment_outreach,delhivery,system,0.6369,pending,2025-12-05 15:05:18,
INT04373,ORD019709,M108,verification,delhivery,system,0.8037,rto,2025-11-17 10:02:47,2025-11-18 19:02:47
INT04374,ORD035610,M024,premium_courier,delhivery,system,0.5895,successful_delivery,2025-11-15 07:35:11,2025-11-17 08:35:11
INT04375,ORD002392,M061,masked_calling,delhivery,system,0.6207,successful_delivery,2025-10-11 11:35:22,2025-10-12 09:35:22
INT04376,ORD031933,M102,merchant_confirmation,merchant,merchant,0.6081,rto,2025-12-11 17:42:46,2025-12-13 18:42:46
INT04377,ORD043839,M120,cod_to_prepaid,merchant,system,0.8751,pending,2025-10-16 12:27:15,
INT04378,ORD039779,M073,merchant_confirmation,merchant,system,0.7510,successful_delivery,2026-03-26 17:44:39,2026-03-27 23:44:39
INT04379,ORD011409,M024,merchant_confirmation,merchant,merchant,0.7478,rto,2026-01-31 21:13:07,2026-02-01 20:13:07
INT04380,ORD043241,M040,cod_to_prepaid,merchant,merchant,0.9944,successful_delivery,2025-11-20 00:53:45,2025-11-21 12:53:45
INT04381,ORD004902,M081,verification,delhivery,system,1.0000,successful_delivery,2025-10-24 17:14:34,2025-10-26 01:14:34
INT04382,ORD017892,M111,cod_to_prepaid,merchant,system,0.6739,pending,2026-03-09 17:38:14,
INT04383,ORD034177,M080,verification,delhivery,system,0.8959,rto,2026-02-13 07:57:37,2026-02-15 07:57:37
INT04384,ORD032344,M053,cod_to_prepaid,merchant,merchant,0.8405,successful_delivery,2025-12-22 11:24:58,2025-12-24 10:24:58
INT04385,ORD011313,M015,masked_calling,delhivery,system,0.7035,rto,2026-03-25 11:27:47,2026-03-27 21:27:47
INT04386,ORD020739,M098,express_upgrade,delhivery,system,0.7184,rto,2026-01-14 04:20:53,2026-01-14 22:20:53
INT04387,ORD028153,M102,cancellation,delhivery,system,0.7676,rto,2025-12-18 10:55:11,2025-12-21 08:55:11
INT04388,ORD020023,M112,premium_courier,delhivery,system,0.6938,pending,2026-01-04 16:53:27,
INT04389,ORD031818,M037,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2025-11-26 20:17:42,2025-11-27 16:17:42
INT04390,ORD046749,M032,cod_to_prepaid,merchant,merchant,0.8678,successful_delivery,2025-10-01 16:14:23,2025-10-02 02:14:23
INT04391,ORD032077,M108,cod_to_prepaid,merchant,system,0.7566,pending,2026-02-11 11:27:55,
INT04392,ORD037386,M046,merchant_confirmation,merchant,system,0.5808,rto,2025-12-10 20:27:07,2025-12-11 15:27:07
INT04393,ORD048347,M114,verification,delhivery,system,0.8509,pending,2025-11-26 01:20:48,
INT04394,ORD000137,M006,masked_calling,delhivery,system,0.7433,successful_delivery,2025-12-10 01:59:17,2025-12-10 09:59:17
INT04395,ORD003979,M098,verification,delhivery,system,0.8957,rto,2025-10-21 03:55:36,2025-10-21 04:55:36
INT04396,ORD036444,M033,premium_courier,delhivery,system,0.7421,successful_delivery,2026-02-18 16:01:05,2026-02-18 17:01:05
INT04397,ORD046894,M106,address_enrichment_outreach,delhivery,system,0.2915,rto,2025-10-25 17:32:52,2025-10-28 04:32:52
INT04398,ORD042880,M057,merchant_confirmation,merchant,merchant,0.8993,successful_delivery,2025-10-19 00:21:02,2025-10-19 10:21:02
INT04399,ORD013058,M096,verification,delhivery,system,0.8095,successful_delivery,2025-10-16 11:23:32,2025-10-18 23:23:32
INT04400,ORD023585,M019,verification,delhivery,system,0.7564,successful_delivery,2025-12-11 19:07:09,2025-12-12 08:07:09
INT04401,ORD019614,M058,premium_courier,delhivery,system,0.7167,rto,2026-02-04 19:20:33,2026-02-04 23:20:33
INT04402,ORD006664,M003,merchant_confirmation,merchant,merchant,0.8705,successful_delivery,2025-12-17 03:43:21,2025-12-19 05:43:21
INT04403,ORD033010,M012,verification,delhivery,system,0.6091,rto,2026-01-22 11:21:34,2026-01-25 05:21:34
INT04404,ORD013907,M076,verification,delhivery,system,0.6590,successful_delivery,2026-03-04 22:47:02,2026-03-07 19:47:02
INT04405,ORD033161,M038,cod_to_prepaid,merchant,system,0.4530,rto,2026-03-06 23:55:27,2026-03-07 18:55:27
INT04406,ORD041789,M038,verification,delhivery,system,0.8776,successful_delivery,2025-11-24 13:15:15,2025-11-25 17:15:15
INT04407,ORD026128,M014,merchant_confirmation,merchant,system,0.8804,rto,2025-11-10 20:35:11,2025-11-13 08:35:11
INT04408,ORD044273,M096,address_enrichment_outreach,delhivery,system,0.5859,pending,2026-01-14 09:38:44,
INT04409,ORD045042,M058,merchant_confirmation,merchant,system,0.2758,pending,2026-03-25 20:49:17,
INT04410,ORD027981,M065,verification,delhivery,system,0.7413,successful_delivery,2025-12-16 22:26:08,2025-12-17 10:26:08
INT04411,ORD023150,M071,merchant_confirmation,merchant,system,1.0000,successful_delivery,2025-12-27 16:01:17,2025-12-28 16:01:17
INT04412,ORD007909,M017,premium_courier,delhivery,system,0.9570,successful_delivery,2025-10-18 16:52:46,2025-10-20 09:52:46
INT04413,ORD042582,M077,premium_courier,delhivery,system,0.5519,rto,2026-03-09 09:44:53,2026-03-09 10:44:53
INT04414,ORD024097,M078,verification,delhivery,system,0.6546,successful_delivery,2025-12-31 23:34:19,2026-01-01 08:34:19
INT04415,ORD040803,M056,cod_to_prepaid,merchant,system,0.8428,rto,2026-01-10 23:13:37,2026-01-13 13:13:37
INT04416,ORD021299,M051,cod_to_prepaid_outreach,delhivery,system,0.6878,rto,2025-12-07 16:41:31,2025-12-10 10:41:31
INT04417,ORD018662,M042,premium_courier,delhivery,system,0.6838,successful_delivery,2026-03-10 12:18:14,2026-03-13 12:18:14
INT04418,ORD000315,M044,premium_courier,delhivery,system,0.6208,rto,2025-11-04 10:32:57,2025-11-04 19:32:57
INT04419,ORD011737,M057,cod_to_prepaid,merchant,merchant,0.8646,pending,2026-03-12 23:57:27,
INT04420,ORD011600,M090,verification,delhivery,system,0.5614,successful_delivery,2025-12-26 03:20:29,2025-12-27 04:20:29
INT04421,ORD048118,M078,cod_to_prepaid,merchant,system,0.8391,rto,2026-02-22 14:28:33,2026-02-23 14:28:33
INT04422,ORD013756,M011,merchant_confirmation,merchant,merchant,0.7876,rto,2025-10-17 00:06:17,2025-10-18 15:06:17
INT04423,ORD026334,M090,merchant_confirmation,merchant,merchant,0.8169,successful_delivery,2025-12-26 21:43:01,2025-12-28 08:43:01
INT04424,ORD016214,M034,verification,delhivery,system,1.0000,successful_delivery,2025-12-08 14:14:33,2025-12-10 17:14:33
INT04425,ORD012363,M008,premium_courier,delhivery,system,0.8609,successful_delivery,2025-11-19 09:29:02,2025-11-20 06:29:02
INT04426,ORD005872,M041,merchant_confirmation,merchant,system,0.7709,rto,2026-02-22 20:41:55,2026-02-22 21:41:55
INT04427,ORD031279,M039,merchant_confirmation,merchant,system,0.4343,successful_delivery,2026-02-25 11:19:19,2026-02-28 10:19:19
INT04428,ORD025166,M109,premium_courier,delhivery,system,0.6477,pending,2026-02-26 20:11:44,
INT04429,ORD009999,M114,masked_calling,delhivery,system,0.6810,successful_delivery,2025-10-06 09:52:29,2025-10-08 00:52:29
INT04430,ORD048599,M011,merchant_confirmation,merchant,merchant,0.9218,pending,2026-01-28 08:11:50,
INT04431,ORD006366,M079,merchant_confirmation,merchant,system,0.5810,rto,2026-01-08 12:37:02,2026-01-10 09:37:02
INT04432,ORD041600,M069,masked_calling,delhivery,system,0.9718,successful_delivery,2025-12-22 20:48:45,2025-12-23 20:48:45
INT04433,ORD013637,M092,cod_to_prepaid_outreach,delhivery,system,0.8231,successful_delivery,2025-12-06 17:46:36,2025-12-08 18:46:36
INT04434,ORD008160,M021,premium_courier,delhivery,system,0.4775,successful_delivery,2025-10-27 16:37:04,2025-10-28 10:37:04
INT04435,ORD021585,M111,merchant_confirmation,merchant,system,0.7144,rto,2025-12-25 15:48:43,2025-12-27 07:48:43
INT04436,ORD018989,M056,verification,delhivery,system,0.9126,successful_delivery,2025-12-26 00:53:18,2025-12-27 22:53:18
INT04437,ORD042417,M052,cod_to_prepaid,merchant,merchant,0.9839,rto,2025-10-08 19:36:54,2025-10-09 10:36:54
INT04438,ORD048814,M062,premium_courier,delhivery,system,0.8393,rto,2025-12-14 20:27:48,2025-12-15 02:27:48
INT04439,ORD012873,M062,premium_courier,delhivery,system,0.5511,rto,2025-12-16 13:56:56,2025-12-18 11:56:56
INT04440,ORD028094,M004,merchant_confirmation,merchant,merchant,0.6069,pending,2025-12-26 11:46:59,
INT04441,ORD038276,M102,cod_to_prepaid,merchant,system,0.9799,rto,2025-12-09 10:28:08,2025-12-11 20:28:08
INT04442,ORD006216,M072,auto_cancel,delhivery,system,0.6163,pending,2026-02-23 18:45:19,
INT04443,ORD044645,M115,verification,delhivery,system,0.6094,pending,2025-12-25 11:47:26,
INT04444,ORD011865,M063,express_upgrade,delhivery,system,0.8497,successful_delivery,2025-12-29 09:31:31,2025-12-29 10:31:31
INT04445,ORD044054,M019,merchant_confirmation,merchant,system,0.7399,successful_delivery,2025-11-16 16:46:31,2025-11-18 00:46:31
INT04446,ORD024452,M108,merchant_confirmation,merchant,merchant,0.7710,successful_delivery,2026-01-17 13:05:25,2026-01-18 22:05:25
INT04447,ORD007535,M005,verification,delhivery,system,0.6278,successful_delivery,2026-01-17 12:59:02,2026-01-19 14:59:02
INT04448,ORD013858,M074,masked_calling,delhivery,system,0.8139,rto,2026-02-05 18:34:36,2026-02-08 07:34:36
INT04449,ORD039255,M034,cod_to_prepaid,merchant,merchant,0.9846,successful_delivery,2026-02-11 21:11:02,2026-02-14 13:11:02
INT04450,ORD008069,M023,cod_to_prepaid,merchant,merchant,0.8436,successful_delivery,2025-11-25 19:42:05,2025-11-26 13:42:05
INT04451,ORD030031,M113,auto_cancel,delhivery,system,0.5482,rto,2026-01-10 18:56:37,2026-01-12 20:56:37
INT04452,ORD043920,M052,verification,delhivery,system,0.6905,rto,2025-12-04 15:30:54,2025-12-07 04:30:54
INT04453,ORD013026,M115,merchant_confirmation,merchant,system,0.6024,rto,2026-03-21 10:34:21,2026-03-22 06:34:21
INT04454,ORD022228,M082,cod_to_prepaid,merchant,merchant,0.7181,pending,2025-12-29 22:47:04,
INT04455,ORD046205,M071,verification,delhivery,system,0.4490,rto,2025-12-04 10:35:11,2025-12-06 08:35:11
INT04456,ORD019305,M100,verification,delhivery,system,0.6788,successful_delivery,2025-10-10 08:13:56,2025-10-10 15:13:56
INT04457,ORD006134,M094,verification,delhivery,system,0.4609,successful_delivery,2026-02-11 09:32:30,2026-02-12 13:32:30
INT04458,ORD025485,M054,address_enrichment_outreach,delhivery,system,0.6804,rto,2026-02-10 07:18:49,2026-02-11 07:18:49
INT04459,ORD030749,M102,cod_to_prepaid,merchant,merchant,0.6690,successful_delivery,2026-03-01 08:32:43,2026-03-03 04:32:43
INT04460,ORD010510,M005,premium_courier,delhivery,system,0.6965,rto,2026-02-26 09:02:03,2026-02-28 00:02:03
INT04461,ORD042701,M082,express_upgrade,delhivery,system,0.7319,successful_delivery,2025-10-05 16:28:05,2025-10-06 10:28:05
INT04462,ORD038101,M003,cod_to_prepaid_outreach,delhivery,system,0.4864,successful_delivery,2025-12-28 22:48:58,2025-12-31 04:48:58
INT04463,ORD003669,M014,cod_to_prepaid,merchant,system,0.4915,pending,2025-11-06 12:21:39,
INT04464,ORD047676,M040,verification,delhivery,system,0.7606,successful_delivery,2026-03-23 22:19:58,2026-03-24 09:19:58
INT04465,ORD012023,M054,cod_to_prepaid,merchant,system,0.6976,pending,2025-11-18 16:32:21,
INT04466,ORD026294,M100,cod_to_prepaid,merchant,system,0.4452,rto,2025-11-23 06:51:06,2025-11-25 22:51:06
INT04467,ORD033746,M059,verification,delhivery,system,0.9071,successful_delivery,2026-03-25 07:40:05,2026-03-26 04:40:05
INT04468,ORD016157,M069,merchant_confirmation,merchant,system,0.6965,successful_delivery,2026-03-25 12:32:37,2026-03-27 05:32:37
INT04469,ORD027204,M061,cod_to_prepaid_outreach,delhivery,system,0.4338,rto,2025-10-30 12:20:38,2025-11-01 23:20:38
INT04470,ORD012378,M034,verification,delhivery,system,0.8666,successful_delivery,2026-02-17 09:49:05,2026-02-20 02:49:05
INT04471,ORD023783,M075,verification,delhivery,system,0.8220,successful_delivery,2025-12-20 19:51:39,2025-12-22 16:51:39
INT04472,ORD029322,M068,premium_courier,delhivery,system,0.9081,successful_delivery,2026-03-24 14:40:49,2026-03-25 15:40:49
INT04473,ORD006556,M018,cancellation,delhivery,system,0.7683,rto,2025-11-01 20:21:14,2025-11-03 13:21:14
INT04474,ORD013971,M050,verification,delhivery,system,0.6936,rto,2025-10-25 10:10:28,2025-10-26 12:10:28
INT04475,ORD013670,M113,cod_to_prepaid,merchant,system,0.6698,rto,2025-12-13 13:07:53,2025-12-14 18:07:53
INT04476,ORD037404,M012,merchant_confirmation,merchant,merchant,1.0000,successful_delivery,2025-11-26 15:53:21,2025-11-27 17:53:21
INT04477,ORD041932,M013,merchant_confirmation,merchant,system,0.6382,successful_delivery,2026-02-06 20:21:09,2026-02-07 20:21:09
INT04478,ORD046289,M004,auto_cancel,delhivery,system,0.8509,pending,2025-11-16 19:10:01,
INT04479,ORD018733,M028,premium_courier,delhivery,system,0.8737,successful_delivery,2025-10-26 14:45:34,2025-10-29 04:45:34
INT04480,ORD037150,M075,premium_courier,delhivery,system,1.0000,rto,2025-12-20 17:53:24,2025-12-22 00:53:24
INT04481,ORD026010,M023,cod_to_prepaid,merchant,system,0.6575,successful_delivery,2026-02-04 21:48:19,2026-02-06 09:48:19
INT04482,ORD035077,M046,verification,delhivery,system,0.8417,successful_delivery,2025-12-19 13:45:20,2025-12-19 15:45:20
INT04483,ORD015966,M099,merchant_confirmation,merchant,system,0.3938,successful_delivery,2025-10-10 08:39:00,2025-10-10 18:39:00
INT04484,ORD040623,M102,masked_calling,delhivery,system,0.4059,successful_delivery,2025-12-22 18:20:36,2025-12-25 12:20:36
INT04485,ORD014020,M043,merchant_confirmation,merchant,system,0.9613,rto,2026-03-11 19:16:22,2026-03-12 18:16:22
INT04486,ORD008347,M006,premium_courier,delhivery,system,0.5845,successful_delivery,2025-11-14 21:21:10,2025-11-17 04:21:10
INT04487,ORD021004,M058,cod_to_prepaid_outreach,delhivery,system,0.7215,successful_delivery,2025-12-27 14:58:34,2025-12-28 01:58:34
INT04488,ORD031801,M062,verification,delhivery,system,0.5858,pending,2026-02-26 16:49:19,
INT04489,ORD026754,M078,premium_courier,delhivery,system,0.6890,rto,2026-03-14 09:23:15,2026-03-15 12:23:15
INT04490,ORD041331,M013,cod_to_prepaid,merchant,system,0.7243,rto,2026-03-10 16:03:45,2026-03-13 03:03:45
INT04491,ORD031499,M095,cod_to_prepaid,merchant,merchant,1.0000,pending,2025-11-08 13:03:11,
INT04492,ORD043537,M002,verification,delhivery,system,0.5816,rto,2025-12-06 05:08:43,2025-12-07 23:08:43
INT04493,ORD047745,M040,verification,delhivery,system,0.7106,successful_delivery,2026-02-10 13:09:36,2026-02-10 20:09:36
INT04494,ORD004338,M081,cod_to_prepaid_outreach,delhivery,system,0.6370,rto,2025-10-19 09:46:45,2025-10-20 21:46:45
INT04495,ORD013371,M003,cod_to_prepaid,merchant,merchant,0.8895,pending,2026-03-25 01:22:17,
INT04496,ORD044259,M091,merchant_confirmation,merchant,system,0.6334,successful_delivery,2026-01-23 17:38:31,2026-01-23 20:38:31
INT04497,ORD008553,M031,address_enrichment_outreach,delhivery,system,0.9364,successful_delivery,2026-01-21 19:55:47,2026-01-21 21:55:47
INT04498,ORD010566,M008,premium_courier,delhivery,system,0.8641,successful_delivery,2026-01-17 22:44:17,2026-01-20 11:44:17
INT04499,ORD034256,M086,premium_courier,delhivery,system,0.6457,rto,2025-11-21 08:37:04,2025-11-23 09:37:04
INT04500,ORD044843,M089,cod_to_prepaid,merchant,merchant,0.8515,pending,2026-03-27 19:09:55,
INT04501,ORD015067,M043,verification,delhivery,system,0.9314,successful_delivery,2026-02-25 23:55:37,2026-02-27 03:55:37
INT04502,ORD015048,M093,merchant_confirmation,merchant,merchant,0.6400,rto,2025-11-21 00:01:58,2025-11-21 19:01:58
INT04503,ORD023676,M024,verification,delhivery,system,0.7037,pending,2025-12-07 19:01:52,
INT04504,ORD046916,M115,verification,delhivery,system,0.6749,successful_delivery,2025-10-04 08:43:09,2025-10-04 14:43:09
INT04505,ORD034137,M113,cod_to_prepaid,merchant,system,0.8156,successful_delivery,2026-03-16 11:17:00,2026-03-18 06:17:00
INT04506,ORD043153,M054,verification,delhivery,system,0.4492,successful_delivery,2025-10-02 21:53:25,2025-10-03 10:53:25
INT04507,ORD026341,M096,premium_courier,delhivery,system,0.8158,rto,2026-03-11 13:23:03,2026-03-12 17:23:03
INT04508,ORD014259,M012,merchant_confirmation,merchant,merchant,0.8414,pending,2026-02-03 15:32:15,
INT04509,ORD040181,M088,cod_to_prepaid,merchant,merchant,0.6455,successful_delivery,2025-10-20 00:43:23,2025-10-21 17:43:23
INT04510,ORD002695,M105,cod_to_prepaid,merchant,merchant,0.9570,rto,2026-02-18 14:44:30,2026-02-21 09:44:30
INT04511,ORD036103,M044,cod_to_prepaid_outreach,delhivery,system,0.8018,successful_delivery,2025-11-29 08:49:13,2025-11-29 17:49:13
INT04512,ORD031325,M036,verification,delhivery,system,0.7873,successful_delivery,2026-03-13 15:53:43,2026-03-13 21:53:43
INT04513,ORD034130,M089,merchant_confirmation,merchant,system,0.7477,pending,2025-10-18 10:17:46,
INT04514,ORD013213,M099,cod_to_prepaid,merchant,merchant,0.7154,rto,2025-10-15 12:08:36,2025-10-16 20:08:36
INT04515,ORD021142,M069,verification,delhivery,system,0.5017,successful_delivery,2026-01-29 14:59:37,2026-01-30 11:59:37
INT04516,ORD001748,M117,express_upgrade,delhivery,system,0.9243,successful_delivery,2026-01-01 14:35:58,2026-01-03 03:35:58
INT04517,ORD011872,M110,express_upgrade,delhivery,system,0.8884,successful_delivery,2026-03-04 09:25:28,2026-03-05 00:25:28
INT04518,ORD037699,M095,verification,delhivery,system,0.6902,successful_delivery,2026-02-17 20:07:20,2026-02-19 18:07:20
INT04519,ORD028675,M084,cancellation,delhivery,system,0.8319,rto,2025-12-30 13:42:26,2025-12-31 10:42:26
INT04520,ORD007112,M027,cod_to_prepaid,merchant,system,0.7030,rto,2025-11-24 12:55:52,2025-11-25 09:55:52
INT04521,ORD044912,M024,cod_to_prepaid,merchant,merchant,0.8067,successful_delivery,2026-03-08 09:31:34,2026-03-09 16:31:34
INT04522,ORD034418,M098,merchant_confirmation,merchant,merchant,0.8213,successful_delivery,2026-01-24 21:36:07,2026-01-25 22:36:07
INT04523,ORD033181,M014,merchant_confirmation,merchant,system,0.5329,successful_delivery,2025-12-07 09:30:16,2025-12-08 20:30:16
INT04524,ORD005629,M031,premium_courier,delhivery,system,0.5039,successful_delivery,2025-10-16 17:29:07,2025-10-17 04:29:07
INT04525,ORD000470,M085,cod_to_prepaid,merchant,merchant,0.8156,successful_delivery,2026-02-11 09:01:54,2026-02-11 22:01:54
INT04526,ORD000330,M093,premium_courier,delhivery,system,0.8702,successful_delivery,2025-10-11 19:50:48,2025-10-13 15:50:48
INT04527,ORD017834,M083,merchant_confirmation,merchant,system,0.9218,successful_delivery,2025-10-14 21:05:08,2025-10-15 06:05:08
INT04528,ORD021629,M037,verification,delhivery,system,0.6191,pending,2026-01-31 18:52:23,
INT04529,ORD036576,M020,cod_to_prepaid,merchant,system,0.8462,successful_delivery,2026-03-28 23:31:58,2026-03-31 02:31:58
INT04530,ORD028146,M049,cod_to_prepaid,merchant,merchant,0.3682,pending,2026-03-27 04:48:40,
INT04531,ORD002925,M113,merchant_confirmation,merchant,merchant,0.5317,rto,2025-10-06 11:53:32,2025-10-08 17:53:32
INT04532,ORD010068,M081,verification,delhivery,system,0.7548,rto,2025-12-15 09:17:50,2025-12-18 00:17:50
INT04533,ORD014354,M078,merchant_confirmation,merchant,merchant,0.6955,rto,2026-02-04 07:44:13,2026-02-06 18:44:13
INT04534,ORD019031,M085,merchant_confirmation,merchant,system,0.5063,successful_delivery,2026-03-01 08:30:02,2026-03-03 07:30:02
INT04535,ORD024695,M076,address_enrichment_outreach,delhivery,system,0.6110,rto,2025-10-15 18:12:20,2025-10-17 04:12:20
INT04536,ORD020906,M029,cod_to_prepaid,merchant,merchant,0.6476,successful_delivery,2026-03-15 10:34:31,2026-03-15 22:34:31
INT04537,ORD008549,M016,verification,delhivery,system,0.9467,pending,2026-03-13 23:44:13,
INT04538,ORD034363,M050,merchant_confirmation,merchant,merchant,0.7435,successful_delivery,2026-02-19 15:06:04,2026-02-22 10:06:04
INT04539,ORD045124,M024,cod_to_prepaid,merchant,merchant,0.4532,successful_delivery,2025-12-19 22:39:01,2025-12-20 08:39:01
INT04540,ORD041064,M062,verification,delhivery,system,0.7994,pending,2026-02-04 20:18:44,
INT04541,ORD019644,M087,cod_to_prepaid,merchant,merchant,0.4950,successful_delivery,2025-12-17 07:06:05,2025-12-18 07:06:05
INT04542,ORD017616,M015,premium_courier,delhivery,system,0.9949,pending,2025-12-12 11:32:30,
INT04543,ORD006885,M041,merchant_confirmation,merchant,merchant,0.5152,successful_delivery,2026-01-25 20:37:42,2026-01-26 20:37:42
INT04544,ORD008924,M006,premium_courier,delhivery,system,1.0000,rto,2025-10-23 10:48:32,2025-10-25 05:48:32
INT04545,ORD034568,M096,cod_to_prepaid_outreach,delhivery,system,0.5744,successful_delivery,2026-02-11 12:33:40,2026-02-11 22:33:40
INT04546,ORD007344,M006,merchant_confirmation,merchant,merchant,0.7107,pending,2026-03-10 19:42:08,
INT04547,ORD032887,M080,express_upgrade,delhivery,system,0.7495,rto,2025-10-06 19:51:25,2025-10-08 23:51:25
INT04548,ORD007950,M017,cod_to_prepaid,merchant,merchant,0.8879,rto,2025-10-18 23:47:04,2025-10-20 10:47:04
INT04549,ORD001919,M003,cod_to_prepaid,merchant,merchant,0.6557,rto,2026-02-20 00:07:02,2026-02-20 17:07:02
INT04550,ORD031350,M083,merchant_confirmation,merchant,system,0.7035,successful_delivery,2026-03-11 12:07:17,2026-03-13 18:07:17
INT04551,ORD030173,M011,merchant_confirmation,merchant,merchant,0.6905,rto,2025-10-25 04:23:19,2025-10-26 17:23:19
INT04552,ORD035189,M013,address_enrichment_outreach,delhivery,system,0.6080,pending,2025-11-23 12:02:13,
INT04553,ORD033134,M011,merchant_confirmation,merchant,system,0.7547,successful_delivery,2026-02-19 18:11:11,2026-02-22 08:11:11
INT04554,ORD038596,M075,premium_courier,delhivery,system,0.3783,rto,2025-10-29 20:47:28,2025-10-31 09:47:28
INT04555,ORD026038,M049,cod_to_prepaid,merchant,merchant,0.9377,pending,2026-03-10 09:35:36,
INT04556,ORD031724,M020,verification,delhivery,system,0.6609,successful_delivery,2026-03-27 21:40:08,2026-03-28 05:40:08
INT04557,ORD031508,M104,merchant_confirmation,merchant,system,0.8341,rto,2026-02-22 23:01:47,2026-02-24 20:01:47
INT04558,ORD023193,M107,merchant_confirmation,merchant,system,0.6595,rto,2025-10-30 23:51:06,2025-11-02 09:51:06
INT04559,ORD011216,M072,cod_to_prepaid_outreach,delhivery,system,0.5790,successful_delivery,2025-12-17 15:58:29,2025-12-19 05:58:29
INT04560,ORD012476,M108,premium_courier,delhivery,system,0.6137,successful_delivery,2025-12-20 13:20:12,2025-12-22 15:20:12
INT04561,ORD019805,M087,premium_courier,delhivery,system,0.6190,successful_delivery,2025-11-24 12:19:58,2025-11-24 19:19:58
